gvkey,ai_talent_perc,retention_perc,hire_percent,rcid,ai_salary_premium,emp_ai_sentiment,executive_ai_sentiment,conm
33759,.087564319,.94777167,.065730251,21022660,-.050186887,.5,.46773583,TENABLE HOLDINGS INC
33766,.11989223,.98126686,.056199484,929748,-.00012910752,,.57083195,ARLO TECHNOLOGIES INC
33767,.076751798,.91825795,.034876086,598766,.13816056,,.59425288,SONOS INC
33809,.02047204,.96165299,.041685082,22150863,.24730249,-.60000002,,CUSHMAN & WAKEFIELD
33850,.069933489,.99305558,.013888889,178987,1.3081419,1,.43942758,OPERA LIMITED
33913,.13513844,.96111763,.058259845,1118399,.20164686,.33333334,.45161968,ENDAVA PLC
33914,0,.969697,.045454547,2419190,1.5836521,,,BONDBLOXX BR USD H Y C B ETF
33951,.064880483,.96628439,.044648536,735474,.42287678,,.57453018,FRONTDOOR INC
33955,.032527208,.96766353,.032907605,22253116,.22964057,,.44868058,ELANCO ANIMAL HLTH INC
34030,.016393442,.93442619,.057377048,1347258,2.4444983,,,HF FOODS GROUP INC
34048,0,.93584925,.010230713,1399148,.87047124,,,RIO TINTO LITHIUM
34053,0,.83333337,0,21033935,.37400988,0,.80000001,RESIDEO TECHNOLOGIES
34065,.058548577,.90949249,.020575613,1047941,.078601755,,,SUTRO BIOPHARMA INC
34067,.20281619,.94482023,0,1239575,-.11023719,,,NIO INC
34076,.092242062,.94057024,.069322906,275866,.30496594,,,EVENTBRITE INC
34077,.042264931,.93017304,.0081217242,450462,-.087834187,,.69230771,ARVINAS INC
34101,.091000624,.98442352,.0074178935,1093338,.43900445,.5,.51999241,UPWORK INC
34102,.067868404,.95186722,.09753415,1424574,.2926538,,.56994516,GUARDANT HEALTH INC
34105,.02308676,.97508186,.028611623,166188,.34514943,,,ZEKELMAN INDS -REDH
34107,.039392538,.94650018,.057354301,21032856,1.158464,,,CHARLOTTES WEB HLDGS INC
34118,0,.96938133,.066919193,106747,-.3288421,,,KODIAK SCIENCES INC
34183,.073924735,.96693552,.090322584,722486,.1753843,,0,RILEY EXPL PERMIAN INC
34193,.014670717,.96086013,.056237742,979313,1.3504558,,.34126985,SI-BONE INC
34236,.10825213,.94438207,.06988164,836300,.13220319,0,,ANAPLAN INC
34241,.085802093,.95710075,.045319062,1372756,-.010903801,,.47110152,TWIST BIOSCIENCE CORP
34326,.099753737,.92928362,.07525757,21027110,.10821613,.75,,QUALTRICS INTERNATIONAL INC
34330,.22222222,1,0,21016775,.018147856,,,ASSETMARK FIN HOLDINGS INC
34353,.013515222,.94773817,.036887817,269520,.52827513,,.73409092,CURALEAF HOLDINGS INC
34376,.13590384,.96367216,.051869228,21015537,.39200896,,,ALITHYA GROUP INC
34410,.056649834,.93750525,.034049693,164567,.08716692,-1,.46547249,MODERNA INC
34414,.048016779,.96512204,.054519448,22270186,.038736749,,.125,KINETIK HOLDINGS INC
34443,.045030598,.98072124,.015341357,22253513,.20164591,,.2857143,DOW INC
34467,.05849658,.95096779,.047341418,21014749,.65240622,,.58940858,REVOLVE GROUP INC
34468,0,.97090793,.065430522,483043,.37191018,,,CHARDAN HEALTHCARE ACQ
34504,.017722186,.95424867,.03059322,22150835,.40592322,,-.60000002,CRESCO LABS INC
34578,.013116023,.97389698,.058635071,1284205,-.091861993,,,GOSSAMER BIO INC
34603,.051315792,.92368424,.051315792,22254899,1.1127517,,,FUTU HOLDINGS LIMITED
34613,.046987735,.85727811,.032422438,47550,.15957506,,,SUPER LEAGUE ENTERPRISE INC
34614,.043005094,.97438037,.028214011,305910,.72732639,,,EXETER FINANCE CORP -REDH
34616,.041277144,.86120725,.056192495,600366,-.2568289,,,ALECTOR INC
34621,.014599318,.97069478,.028985508,142067,-.12561807,,,CBDMD INC
34636,.063802913,.95401996,.044501971,430242,.45120281,,.14285715,FOX CORP
34749,.056302086,.95796996,.074200913,8072073,.085787527,1,.50107294,COINBASE GLOBAL INC
34765,.060786288,.96100962,.039006941,212624,.56275094,,,COVETRUS INC
34854,.01962854,.96308905,.060988043,512022,.29092649,,,SHOCKWAVE MEDICAL INC
34873,.023106094,.9845227,.011918478,363317,.41564247,0,.43559465,LYFT INC
34910,.10433339,.93431979,.046761289,700286,-.015847646,,,LIGHTSPEED COMMERCE INC
34929,.018494742,.86622643,.048392028,854020,-.38603511,,,X4 PHARMACEUTICALS INC
34941,.020710059,.98224854,.0147929,857158,.86407578,,.61904764,TARGET HOSPITALITY CORP
34953,.049587257,.95714021,.11812098,21036353,.088262782,,.21345028,PALOMAR HOLDINGS INC
34954,.09288159,.98737359,.00037502282,1161278,.028000871,,,CHANGE HEALTHCARE INC
34955,.16252737,.90929371,.063585281,620082,.21220499,,,PAGERDUTY INC
35005,.13392441,.95608699,.025264686,1517558,.096161991,.55303031,.63501883,ZOOM COMMUNICATIONS INC
35013,.1512734,.95572716,.06399145,1370,.093402073,,.60480243,PINTEREST INC
35035,.046726938,.95842946,.043121327,1031573,.96568096,,,KONTOOR BRANDS INC
35038,.1061601,.93488121,.071060039,250672,-.21109369,.5,,TUFIN SOFTWARE TECHNOLOGIES
35048,.20403764,.9641912,.039703261,1233126,.57193905,,,CONVERGE TECH SOLUTIONS CORP
35055,.064121597,.94790459,.038434234,366197,.31355008,,,SCIPLAY CORP
35065,.032201994,.96355367,.036715969,22243082,.38391963,.77777779,.41782999,AVANTOR INC
35077,.039339721,.97671175,.023339918,500864,.62723845,.42745098,.67705399,UBER TECHNOLOGIES INC
35087,.097619049,.95119047,0,346658,.44,,,ATLAS ENERGY CORP
35099,.045091256,.9687978,.038162775,566988,.67526996,,.17142858,MAYVILLE ENGNERING CMPNY INC
35120,.10986917,.94300008,.073248662,505355,-.13304429,,.3398793,FASTLY INC
35133,.092689946,.93567491,.046455935,256277,-.083287396,.5,,SLACK TECHNOLOGIES INC
35136,.018782364,.93933284,.098117471,1027963,-.043764584,,.61232144,IDEAYA BIOSCIENCES INC
35158,.044906721,.97634733,.025414625,851700,.12332417,,.35748538,PARSONS CORP
35168,.072582379,.97059906,.025752816,22254010,.28131023,,.39495799,CORTEVA INC
35169,0,1,.34640524,65199,-.20767167,,.66666669,LUCKIN COFFEE INC
35182,.097229473,.93322486,.070986472,20929890,.095752269,-.55555558,.45115265,CROWDSTRIKE HOLDINGS INC
35211,.10354082,.95043755,.029185163,925445,.21512339,-1,,CLARIVATE PLC
35223,.11944444,.92500001,.24444446,1407710,-.082356207,,.26597857,RED CAT HOLDINGS INC
35245,.055756889,.90269578,.019609809,21037150,.43637878,,,ENDEAVOR GROUP HOLDINGS
35251,.01431006,.94051868,.038581491,269169,1.0030329,,,AYR WELLNESS INC
35254,.071593493,.94655395,.047444332,835057,.23403177,,,PERSONALIS INC
35255,.019803923,.95738566,.095294118,562201,-.37976757,,,STOKE THERAPEUTICS INC
35279,.061382938,.94923568,.051511683,907610,.0360475,,.65656567,ADAPTIVE BIOTECH CORP
35287,.079082504,.96089184,.043303061,857255,.55510819,.083333336,.61871201,CHEWY INC
35288,.019732136,.95889467,.044497393,977724,1.1160986,,.68099546,REALREAL INC (THE)
35327,.083676741,.96949661,.035776533,366637,.16157824,-.33333334,,SKILLSOFT CORP
35345,.012738854,.9984076,0,21004074,-.27233261,,,NIXXY INC
35374,.13823396,.95995677,.032254342,1324647,.091312103,.66666669,,MEDALLIA INC
35375,.017934503,.95883191,.093147241,493549,.082726032,,-.2,MIRUM PHARMACEUTICALS INC
35377,.062114112,.91271204,.052423991,1139894,.17922528,-1,.57927275,PHREESIA INC
35391,.26940775,.9537245,.032244086,101069,.53645718,1,.55680674,HEALTH CATALYST INC
35396,.035775233,.97018003,.058809869,1006245,.07112214,,,CASTLE BIOSCIENCES INC
35404,.096298724,.95894867,.060560346,63128,.077190772,,,PROSIGHT GLOBAL INC
35447,.12506934,.94955957,.06424202,21038694,.19647007,,,DYNATRACE INC
35481,.011516357,.97886825,.019171825,703568,-.093506873,,,HIREQUEST INC
35490,.016781002,.97887039,.026728934,1281810,.7444877,,.83333337,CUSTOM TRUCK ONE SOURCE INC
35497,.068153039,.96348798,.018220771,22258500,-.17625441,,.55511254,ENVISTA HOLDINGS CORP
35543,.0084063923,.97206771,.030664675,1054268,.24768694,,.40851542,OPTION CARE HEALTH INC
35600,.032256778,.95489347,.065151513,992458,-.046657987,,,SPRINGWORKS THERAPEUTICS INC
35604,.079042524,.95422876,.076710105,1214068,.021683432,.46666667,.32851058,CLOUDFLARE INC
35614,.19639495,.91054618,.04923325,1263833,.58908129,1,.48503616,CERENCE INC
35617,.089596301,.94767022,.07400962,21022868,.039246351,,,PING IDENTITY HOLDING CORP
35620,.10599177,.93428433,.1071784,161034,.28200111,.86666667,.43017384,DATADOG INC
35627,.062891908,.95445186,.029515589,1142109,.28357434,,.53140736,PELOTON INTERACTIVE INC
35638,.039181486,.92376417,.066387303,405808,-.30119419,,.41666666,VIR BIOTECHNOLOGY INC
35640,.068299584,.95135015,.027848471,1133366,.16368335,,.50006157,10X GENOMICS INC
35642,.048804685,.96676707,.041672502,22256182,.23337515,,,PENNANT GROUP INC (THE)
35653,.028439153,.95787036,.039451059,1027305,.06016165,1,,BIONTECH SE
35666,0,.75797927,.099383667,1256055,.14472081,,,ENTHUSIAST GAMING HLD INC
35708,.041854002,.95723462,.089602724,91603,.19505401,,,PROGYNY INC
35714,.027499668,.94981915,.081672035,426758,-.11252723,,.44444445,BEAM THERAPEUTICS INC
35728,.013725808,.94143987,.064729586,1331876,.33286172,,.33333334,PHATHOM PHARMA INC
35729,.034637876,.95034862,.0560054,367218,.097720802,,,4D MOLECULAR THER INC
35743,.064285718,.9261905,.085714288,649365,.11969437,.5,.5250926,DOCEBO INC
35761,.056595366,.94331551,.047504459,8085400,-.33323544,,,LEAFLY HOLDINGS INC
35776,.010050505,.95969701,.085505053,1406313,-.11402114,,,89BIO INC
35779,.012364287,.9381541,.079111829,771654,-.26856947,,.70000005,TELA BIO INC
35794,.016990291,.97087383,.055825245,1101646,.12692074,,.53522372,SITIME CORP
35808,.025399864,.96033776,.024791777,21040896,.028393006,,,VIRGIN GALACTIC HOLDINGS INC
35835,0,1,0,93473525,.38198081,,,BGM GROUP LTD
35848,.047634237,.97347152,.035513025,5666096,-.012324746,,,PROSHARES RUS US DIV GRO ETF
35852,.020352922,.96483487,.0357043,1470414,.54189759,1,.35222131,ADAPTHEALTH CORP
35874,.030622467,.96942008,.032199249,362777,.56351167,,.50072151,REYNOLDS CONSUMER PRODUCTS
35922,.071493983,.90256727,.099467494,1335800,-.12186962,1,.71447027,SPROUT SOCIAL INC
35978,.034841478,.97818339,.016462555,7507772,.27508384,,,ARCONIC CORP
35982,.013482772,.92207956,.080919117,1339637,-.13414639,,,IMMUNOVANT INC
36025,.023234813,.96183646,.021899983,1426498,.42797878,,,1LIFE HEALTHCARE INC
36028,.011564171,.9540441,.055899065,543861,.11477854,,.33333334,ARCUTIS BIOTHERAPEUTICS INC
36047,.0074078138,.96663737,.036929324,22250113,.017705707,,,INBANKSHARES CORP
36049,.024790131,.97618389,.0092687663,1003872,.16962345,,,PPD INC
36050,.043916747,.94588554,.022380264,1095701,.46589518,,,CASPER SLEEP INC
36051,.081482798,.93459338,.070671365,660444,-.031579651,-1,.68833709,SCHRODINGER INC
36077,.058359243,.95093846,.049338516,767751,.15875298,1,,RUSSELL INVEST GL UNCON POOL
36082,.064583331,1,.064583331,1049265,.051921789,,,CP HIGH YIELD TREND ETF
36083,.018903311,.95868808,.13535464,1062468,.029994139,,.21428572,REVOLUTION MEDICINES INC
36084,.064141415,.97255892,.0092592593,1249740,.053519979,,,FATHOM HOLDINGS INC
36094,.29498923,.93588364,0,21048555,.22585927,,,QUANERGY SYSTEMS INC
36180,.01106029,.99342757,.0011911852,157902,.30574822,,,PAE INC
36190,.022639904,.96335077,.036526028,22255773,.10049435,-1,.7013889,OTIS WORLDWIDE CORP
36191,.073456138,.94592786,.060194567,21042065,.12238829,1,.10528085,CARRIER GLOBAL CORP
36193,.02197298,.9491725,.049802948,22261362,.68315244,,,AZEK COMPANY INC (THE)
36203,.077745631,.94604433,.079737395,75336,-.0046990034,,.44470313,VONTIER CORP
36237,0,1,0,22268703,-.14348984,,.45533064,ONCOLOGY INSTITUTE INC (THE)
36260,.025070423,.91874802,.075086072,366193,-.25910792,,.12121212,PULMONX CORP
36263,.051235635,.95075548,.031168157,34471,.39671472,.33333334,,ACCOLADE INC
36264,.024711864,.96000004,.076711863,556342,-.30765331,,,ORIC PHARMACEUTICALS
36273,.081729174,.93177009,.071752474,986341,.14590843,.33333334,.57516116,PROCORE TECHNOLGY INC
36288,0,.93395913,.13323452,22261688,.071653835,,,DEFINIUM THERAPEUTICS INC
36309,.026890896,.93853557,.063875698,513534,-.077653497,,.68518519,SPHERE ENTERTAINMENT CO
36330,.2857143,1,0,700280,.35733545,,,LI AUTO INC
36404,.050360769,.94002771,.077792771,97873,.35441852,1,.46531746,DRAFTKINGS INC
36471,0,1,0,22262448,-.48804343,,,BURNING ROCK BIOTECH LIMITED
36473,.032794233,.95844007,.13418221,1248152,.24297054,,,AVIDITY BIOSCIENCE INC
36482,.034324195,.95667815,.070826799,281980,.057686131,,,LEGEND BIOTEC COR -ADR
36512,.05040095,.98232102,.0040986044,716237,1.1460335,,,VROOM INC
36515,.011223927,.94354242,.04037495,22261490,.025034687,,,ATLAS TECHNICAL CONSULTANTS
36550,.025471155,.95339298,.029266007,1481725,1.0828094,,,ACCEL ENTERTAINMENT INC
36598,.15536398,.95249045,.030747127,22262667,.097956598,.80000001,,OPEN LENDING CORP
36600,.016587771,.97041547,.08401981,1171134,-.031792495,,,VAXCYTE INC
36613,.038571849,.92830491,.10727674,995805,.36663285,1,,FS KKR CAPITAL CORP II
36635,.039083425,.93242139,.015759235,1363321,.13129988,,,GOHEALTH INC
36641,.229311,.97079802,.023930807,22245575,.32699037,0,.55193299,RACKSPACE TECHNOLOGY INC
36691,.031532712,.97550488,.01391141,8078754,.78458065,,.48067898,IAC INC
36692,.055882473,.96029836,.044111256,832681,.25345725,.33333334,.46718732,LEMONADE INC
36700,.008434548,.92729419,.093623482,22262114,1.3240795,,,IMMATICS NV
36711,.11244673,.92774677,.042392768,8085549,.196926,.83333331,,NCINO INC
36718,.01978676,.94702816,.054770626,802165,.091877349,,,MONTROSE ENV GROUP INC
36722,.077719696,.94317424,.023416668,1096589,.054078646,.60416669,.50842023,ROCKET COS INC
36728,.024046583,.95126879,.038758576,37526,.64507025,,,OAK STREET HEALTH INC
36748,.051598571,.95584202,.012368606,1221321,.011188174,,,DIGITAL MEDIA SOLUTIONS INC
36754,.073393643,.92225885,.069936834,20930481,.10164163,0,.40879434,COMMERCE.COM INC
36767,.033649247,.95965934,.098205224,1289228,.047910627,,.70833331,NURIX THERAPEUTICS INC
36788,.089177668,.95957232,.015098253,924772,.11340555,,,DUCK CREEK TECHNOL INC
36819,.0064895405,.94014353,.11150558,1086708,-.19043776,,.44989648,KYMERA THERAPEUTIC INC
36853,.014341524,.9642747,.010691889,903030,-.14622916,,,MAXEON SOLAR TECHNOLOGIES
36885,.039988775,.92508566,.048774078,1061269,-.13410167,,.46666667,OUTSET MEDICAL INC
36896,.21178392,.95361769,.048223253,799,-.046576265,,,SUMO LOGIC INC
36910,.072203249,.95734763,.071727671,1010813,.088905618,1,.36436716,PALANTIR TECHNOLOG INC
36911,.018646527,.93317974,.10940433,1043380,-.20003626,,,DYNE THERAPEUTICS INC
36945,.151876,.93874466,.065635875,859211,.13449048,.83333337,,JFROG LTD
36949,.018930409,.9561311,.096912056,1155940,-.13600034,,,COGENT BIOSCIENCES INC
36950,.057906866,.94375825,.018184587,1154223,.22112723,.33333334,.69779575,AMERICAN WELL CORP
36964,.1215329,.90924108,.05606845,381043,.076370619,.33333334,.55639601,ASANA INC
36965,.050762728,.99494946,0,21047831,.39265209,.61904764,,GRAB HOLDINGS LIMITED
36973,0,1,0,316548,.10746048,,,PACTIV EVERGREEN INC
36975,.063829787,.9521277,.05319149,889414,-.24790564,,,COMPASS PATHWAYS PLC
36979,.02000721,.93614817,.010273973,14856646,.47118282,,.39130434,LIVEWIRE GROUP INC
36995,.039911367,.9604764,.016424317,22256521,.10993274,0,,NUVEI CORP
37019,.029702971,.9752475,.032178219,759114,.27906245,,,MISSION PRODUCE INC
37076,.06683857,.96803427,.035840411,1330216,-.026645955,1,.48756421,BENTLEY SYSTEMS INC
37079,.047619049,1,0,7516619,.39549983,,.42812249,GLOBAL BUSINESS TRAVL GP INC
37082,.020422824,.9434011,.088464692,788445,-.35665256,,,TARSUS PHARMACEUTI INC
37084,.013333334,.95333338,.079999998,1053090,-.15123764,,,ALIGOS THERAPEUTICS INC
37090,.030918136,.94741368,.059792511,22260014,.2407205,,.58632922,CORSAIR GAMING INC
37130,.093883827,.94631469,.044636354,413038,.28276703,0,.35117218,THRYV HOLDINGS INC
37134,.013545105,.95424229,.096465901,1345140,.46429044,,.54545456,BIODESIX INC
37146,.024318181,.92439389,.022272727,902645,-.12197233,,.51111114,DOCGO INC
37148,.24765505,.93941534,.075988516,917224,.27125961,,.06666667,MEDIAALPHA INC
37150,.04675325,.9549107,.0783685,1322313,.24212897,1,.26587301,ROOT INC
37153,.081175104,.95692563,.035485119,110070,.39638817,,,GPGI INC
37157,.016587256,.92510062,.062686548,21044995,.1796678,,,MINISO GROUP HOLDING LTD
37182,.083333336,.98750001,.029166669,21045190,-.58784741,,.55555558,HYLIION HOLDINGS CORP
37187,.01370892,.96943665,.10004695,199674,.18902341,,1,PRAXIS PRECIS MEDI INC
37191,.11867547,.88222927,.075618669,22228591,.12206028,,.74193549,FISCALNOTE HOLDINGS INC
37200,.042488717,.96964169,.047052592,1422110,.26626509,,.52083331,ARRAY TECHNOLOGIES INC
37213,.027473357,.99453551,0,658303,.96307874,,,SHIFT TECHNOLOGIES INC
37258,.010286382,.96072471,.049561657,1425529,.21780685,,,ERMENEGILDO ZEGNA N V
37327,.032675847,.94853967,.043876916,1410415,.080366105,,,SOC TELEMED INC
37338,.043106653,.98283166,.030211817,21029987,.25863031,,.33333334,SOTERA HEALTH CO
37354,.067508325,.93740356,.058496386,1247068,-.37234327,,.77777779,MARAVAI LIFESCIENS HLDGS INC
37357,.10432844,.94208181,.075957552,1344832,.12445631,0,.44041049,UPSTART HOLDINGS INC
37382,.04762492,.97290498,.019082356,604502,.27870604,.19274376,.43302289,CONCENTRIX CORP
37392,.047624797,.93003225,.11344606,72424,.020877177,,.39781359,EOS ENERGY ENTERPRISES INC
37402,.053916536,.9563899,.072240725,1136199,.12494113,-1,,DIMENSIO US CORE EQ MARK ETF
37404,.0083062211,.94107413,.068934739,8079323,.28546193,,,GCM GROSVENOR INC
37407,.045958087,.93650055,.084536806,852293,.26488468,,.40027592,MP MATERIALS CORP
37412,.012904162,.96179497,.11124402,460218,.03540843,,,OLEMA PHARMACEUTICALS INC
37414,.062058542,.95631498,.046339512,493282,-.089358069,,.56908107,CERTARA INC
37416,.075046882,.88556969,.1098986,603191,-.020070791,0,,ZEROFOX HOLDINGS INC
37420,.024700604,.97431934,.02610055,188011,.40992251,.23096903,.43452829,DOORDASH INC
37425,.14341462,.96234477,.033838443,6104319,.41191486,,.27272728,SEER INC
37428,.084413521,.95215404,.083889313,23472804,.056427062,-.055555552,.73851645,GRINDR INC
37445,.012154797,.97961712,.0084497053,412875,1.4237399,,,AARONS CO INC (THE)
37449,.074013159,.9375,.041118421,480691,-.042782396,,.72115386,QUANTUMSCAPE CORP
37453,.096254125,.9699508,.068615988,1414577,.18492204,1,.55535722,ROBLOX CORP
37460,.070818022,.97612047,.03839149,1162732,.19095592,0,,AIRBNB INC
37480,.06278076,.90140557,.027600937,749784,.025411973,,.59145302,908 DEVICES INC
37489,.03163036,.94890481,.074254081,22264032,.55014682,,,APARTMENT INCOME REIT CORP
37490,.26262712,.92365766,.0094664767,408528,.36753288,,,LUMINAR TECHNOLOGIES INC
37495,.018332252,.96333551,.047642224,23472934,-.23590694,,,ARS PHARMACEUTICALS INC
37510,.09770754,.94933534,.052007597,1554,.10029292,.44444445,.48636088,PUBMATIC INC
37517,.37823749,.92947233,.12079345,88757,-.011711884,.63636363,,C3.AI INC
37560,.038717974,.98610616,.0074479678,1236387,.11731867,,,POSHMARK INC
37562,.095930234,.93023258,.087209299,777708,.062569067,,,SKILLZ INC
37576,.10822725,.7448808,0,423140,-.15719201,,,CANOO INC
37587,.012388262,.96309412,.0095634032,22260706,-.41071349,,,AERSALE CORP
37593,.057788946,.968593,.038944721,21046573,.66906041,,.71728396,PORCH GROUP INC
37596,.12191087,.9207027,.077255309,548872,.05323457,.4375,.57950634,SENTINELONE INC
37610,.039964333,.96321982,.044604547,1260251,.17678113,0,.58755875,BUZZFEED INC
37623,.029086361,.93651855,.085450359,365517,.37539557,,,RUSH STREET INTERACTIVE INC
37646,.028233271,.92582649,.041272148,22187129,-.084854521,,.43715,SHOALS TECHNOLOGIES GRP INC
37651,.11301754,.90968418,.081929825,22269772,.043697242,1,.47763711,SES AI CORP
37664,.046581607,.95895523,.041345689,21047450,-.085270748,,,PURECYCLE TECHNOLOGIES INC
37680,.04277347,.99098814,.0015655931,1469408,-.0087602707,,,ORTHO CLINICAL DIAG HLDG PLC
37763,.0064314669,.98719907,0,21046901,.34370592,,.49697798,UWM HOLDINGS CORP
37775,.073359072,1,0,22249212,.53043658,.34615386,,TELUS INTERNATIONAL IN
37787,.18288577,.94561082,.043255568,913287,.32682624,,.61922413,ON24 INC
37790,.031865925,.91318911,.061008468,820005,.40765685,.80000001,.60805219,BUMBLE INC
37793,.0075001055,.95254624,.069935359,22266045,-.037400786,,,DREAM FINDERS HOMES INC
37794,0,.96875,.03125,1223431,.31563762,,,SATELLOGIC INC
37799,.084545456,.90257573,.030454546,22269408,-.33370626,,.64580053,HYPERFINE INC
37811,.05227197,.96862018,.022976965,22266368,.19924532,1,,SIGNIFY HEALTH INC
37817,.034442086,.95620036,.043504756,22269477,.85838914,,,FATHOM DIGITAL MANUFACT CORP
37826,.0079502808,.9869653,.008099624,1147414,1.1398801,,,APRIA INC
37844,.047881775,.84000003,.10384236,1036569,.10542514,,,VOR BIOPHARMA INC
37851,0,.96707654,.090437159,21046884,.69299191,1,.67924607,HIMS & HERS HEALTH INC
37871,.053102065,.96073347,.062286653,505338,.26946282,,.61867261,CORE SCIENTIFIC INC
37909,.070371971,.92209667,.15167604,885940,.21694712,,,INNOVID CORP
37922,.076214105,.90730238,.043483399,485458,.086749576,,,SPRINGBIG HOLDINGS INC
37937,.10567392,.96251565,.04155748,22268722,.045577705,,.61561167,ENERGY VAULT HOLDINGS INC
37997,.018577455,.93182516,.052549846,22269445,.54990315,,,OPAL FUELS INC
38019,.066904314,.94678283,.056290355,233411,.25798658,,.6673913,OSCAR HEALTH INC
38022,.22260004,.95856404,.10522908,7516694,.03382444,.25,.40566137,SYMBOTIC INC
38029,.024467908,.93498087,.050791904,2456974,.077956311,,,BRC INC
38041,.11610916,.91324824,.091813378,739350,.66382563,,,PAGAYA TECHNOLOGIES LTD
38060,.062503815,.97262406,.046877861,1377332,-.26773939,,.065255731,RIGETTI COMPUTING INC
38076,.034533516,.96331525,.16451539,282797,-.34937662,,,NUVATION BIO INC
38079,.10552995,.95338213,.073148452,1220925,.12068568,,.51152015,BUTTERFLY NETWORK INC
38094,.046164773,.95383525,.040640783,1205254,.76601207,,,SOLID POWER INC
38100,.11133138,.94131517,.057364449,447880,.098447874,,.57769179,NEXTDOOR HOLDINGS INC
38107,.23398343,.96269923,.046365786,1105544,.3277553,1,,AURORA INNOVATION INC
38109,.05850327,.92592722,.051708825,624413,.43373701,,.33333334,GROVE COLLABORATIVE HLDG INC
38132,.082425863,.9166649,.071833402,22269164,-.45846394,,,TERRAN ORBITAL CORP
38139,.02416838,.9430536,.036411479,1601199,.60848075,,.66666669,VERANO HOLDINGS CORP
38174,.015824858,.96290022,.034694809,21047099,.31255367,,.44155845,INNOVAGE HOLD CORP
38188,.18981722,.93660998,.090047307,21026097,.13438103,1,.49100566,DIGITALOCEAN HOLDINGS INC
38198,.064541295,.9436245,.048950523,1430146,.48127595,1,.75151515,CHARGEPOINT HOLDINGS INC
38209,.23783359,.92189956,.068485089,509477,-.17200765,,,FORIAN INC
38212,.1649397,.88793242,.058489367,975721,.11649512,-1,.41708869,APPLOVIN CORP
38237,.044375122,.96273458,.045087509,1097247,.23348701,,.71428573,HAGERTY INC
38238,.038535662,.96274722,.030821931,426325,.70487827,,.54970539,ALIGNMENT HEALTHCARE INC
38239,.11767262,.89809984,.020491803,765652,-.16722143,-1,,AUGMEDIX INC
38265,.14535631,.9525364,.038013618,1231114,.12811692,,.64255607,COURSERA INC
38285,.051505238,.94857997,.053683743,184832,.36497498,,,OLO INC
38329,.068623252,.9637965,.058145296,1049736,.17808458,,.80158734,ALKAMI TECHNOLOGY INC
38343,.16254126,.96499646,.044904489,1013020,-.1051755,,.5594238,OUSTER INC
38357,.20971665,.91915876,.045916267,711533,.42571595,,.60910118,AEVA TECHNOLOGIES INC
38374,.042818949,.96817982,.040121026,1180632,.99516159,,.28699213,ACV AUCTIONS INC
38418,.041322492,.95972127,.039260633,176029,.92416114,,,THREDUP INC
38447,.041941103,.95021099,.058869541,1465508,.14118017,1,,KNOWBE4 INC
38461,.053461123,.94044417,.025360469,176836,.82486182,,,AGILON HEALTH INC
38474,.14088312,.93445981,.038702898,367529,.40045235,,.41890267,RECURSION PHARMA INC
38477,.020108357,.97416854,.031105164,644402,.079830237,,.45878726,LEONARDO DRS INC
38488,.0075858901,.9811281,.025062013,7968862,-.20630915,1,.32300752,COMPASS INC
38491,.090270691,.97396791,.037526354,23454478,-.16685128,,,KALTURA INC
38507,.039226308,.96999341,.085579842,1078532,.19286723,,.56055021,NEUROPACE INC
38545,.052995026,.91558528,.034968991,1024853,.19317777,1,,PAYSAFE LIMITED
38558,.0071680006,.94981146,.058314126,24146,.39318147,,.33516484,TREACE MEDIC CNCPTS INC
38560,.075342461,.99543381,.01369863,346005,.45734191,,.61752141,MDA SPACE LTD
38594,.064886391,.94702291,.064990744,22267222,.17149216,,.59569377,PRIVIA HEALTH GROUP INC
38598,.0355573,.92189956,.15447411,7628161,.26894459,,.42608696,AST SPACEMOBILE INC
38635,.014670722,.98115396,.054446045,22150218,-.17933357,,.42857143,HONEST CO INC (THE)
38645,.069393039,.93319762,.046354555,1085769,.061390996,,,GLOBAL-E ONLINE LTD
38646,.28669742,.9121474,.070962593,905996,.13014127,.1,.50020301,UIPATH INC
38647,.071799636,.95888317,.021919947,397105,.1371934,.66666669,.48285434,TASKUS INC
38662,.043622393,.88994157,.11666454,219997,.11145706,0,,SIMILARWEB LTD
38673,.081406355,.95949966,.034888439,404552,-.075243562,,.51428574,FTC SOLAR INC
38717,.1098562,.82836652,.015412841,525890,.082966857,,,CHROME HOLDING CO
38722,.17162153,.89689481,.041008145,334785,.35052249,,.71804512,STEM INC
38736,.048862286,.95932883,.06237901,996881,.30980971,.5,,SQUARESPACE INC
38739,.053747825,.89736933,.10384957,223777,-.021451401,.33333334,.60511923,FLYWIRE CORP
38744,.065135717,.95064598,.040608726,441784,.15441413,1,.53327072,ZIPRECRUITER INC
38745,.005031351,.93618524,.096076056,520202,-.33804905,,.33333334,TSCAN THERAPEUTICS INC
38747,.096880414,.95937788,.046502382,22222152,.72168839,,.34333512,PAYMENTUS HOLDINGS INC
38754,.010615298,.95601463,.050673448,140796,.18598182,,.52204299,BOWMAN CONSLTG GRP LTD
38757,.075702079,.93748474,.081623934,992659,.03425413,1,,VIMEO INC
38763,.021108326,.9630326,.058061823,1151058,-.31991771,,.87096775,DAY ONE BIOPHARMACEUTCLS INC
